OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0021671,17-08-2024,CUST03917,Aishwarya Singh,P012,Shampoo,Beauty,Dove,1,426.34,0.2,17.05,200.29,558.41,Cash on Delivery,Delivered,Hyderabad,Telangana,India,SELLER0332
ORD0037215,17-08-2024,CUST07105,Karthik Singh,P005,Smartwatch,Electronics,Noise,1,3959.59,0.1,641.45,197.75,4402.83,UPI,Delivered,Surat,Gujarat,India,SELLER0259
ORD0007654,17-08-2024,CUST07755,Aishwarya Das,P008,Backpack,Bags,Skybags,5,1714.61,0.1,1388.83,39.4,9143.98,Debit Card,Delivered,Nagpur,Maharashtra,India,SELLER0042
ORD0004391,17-08-2024,CUST05517,Karthik Verma,P007,Running Shoes,Sports,Adidas,1,3284.71,0.25,443.44,151.46,3058.43,UPI,Delivered,Vijayawada,Andhra Pradesh,India,SELLER0305
ORD0020236,17-08-2024,CUST01204,Keerthi Iyer,P012,Shampoo,Beauty,Dove,2,379.89,0,136.76,59.24,955.78,UPI,Delivered,Kanpur,Uttar Pradesh,India,SELLER0165
ORD0020334,17-08-2024,CUST05948,Surya Rao,P013,Office Chair,Furniture,Wakefit,1,7225.05,0.05,343.19,82.38,7289.37,Credit Card,Shipped,Kolkata,West Bengal,India,SELLER0467
ORD0028548,17-08-2024,CUST02878,Mohammed Sharma,P012,Shampoo,Beauty,Dove,5,398.84,0.2,287.16,230.68,2113.2,UPI,Delivered,Ranchi,Jharkhand,India,SELLER0391
ORD0040365,17-08-2024,CUST09758,Divya Kumar,P008,Backpack,Bags,Skybags,1,1901.82,0.1,205.4,134.74,2051.78,Net Banking,Delivered,Visakhapatnam,Andhra Pradesh,India,SELLER0290
ORD0010935,17-08-2024,CUST00351,Kavya Das,P003,Smartphone,Electronics,Samsung,1,18647.89,0.15,1902.08,192.96,17945.75,Net Banking,Delivered,Vadodara,Gujarat,India,SELLER0329
ORD0041641,17-08-2024,CUST05897,Pooja Kumar,P014,Study Table,Furniture,Nilkamal,4,5592.06,0.05,1062.49,72.94,22385.26,Amazon Pay,Pending,Visakhapatnam,Andhra Pradesh,India,SELLER0208
ORD0035939,17-08-2024,CUST07904,Rohit Verma,P016,Power Bank,Electronics,Mi,1,1447.12,0,173.65,190.48,1811.25,Cash on Delivery,Delivered,Coimbatore,Tamil Nadu,India,SELLER0089
ORD0040070,17-08-2024,CUST09978,Karthik Kumar,P012,Shampoo,Beauty,Dove,1,443.34,0,53.2,113.47,610.01,Net Banking,Delivered,Bengaluru,Karnataka,India,SELLER0118
ORD0020636,17-08-2024,CUST07188,Aditya Rao,P019,Yoga Mat,Sports,Strauss,1,975.3,0.15,99.48,53.71,982.2,Amazon Pay,Delivered,Mumbai,Maharashtra,India,SELLER0341
ORD0047627,17-08-2024,CUST09889,Anjali Kapoor,P018,Formal Shirt,Clothing,Van Heusen,3,1728.5,0.05,591.15,91.06,5608.44,UPI,Delivered,Coimbatore,Tamil Nadu,India,SELLER0285
ORD0038437,17-08-2024,CUST01865,Harish Reddy,P004,Laptop,Electronics,HP,2,61226.6,0.1,19837.42,132.81,130178.11,UPI,Delivered,Noida,Uttar Pradesh,India,SELLER0127
ORD0032976,17-08-2024,CUST05445,Keerthi Iyer,P009,Cookware Set,Home & Kitchen,Prestige,1,2512.74,0.05,429.68,66.42,2883.2,Cash on Delivery,Delivered,Patna,Bihar,India,SELLER0139
ORD0031550,18-08-2024,CUST00179,Divya Reddy,P020,Air Fryer,Home & Kitchen,Pigeon,1,4396.02,0.1,197.82,64.02,4218.26,Cash on Delivery,Delivered,Hyderabad,Telangana,India,SELLER0327
ORD0012224,18-08-2024,CUST05692,Karthik Menon,P014,Study Table,Furniture,Nilkamal,1,4837.36,0.1,522.43,115.47,4991.52,Cash on Delivery,Delivered,Tiruchirappalli,Tamil Nadu,India,SELLER0417
ORD0047667,18-08-2024,CUST09760,Kavya Menon,P004,Laptop,Electronics,HP,2,59629.4,0.1,19319.93,102.08,126754.93,Net Banking,Delivered,Dehradun,Uttarakhand,India,SELLER0238
ORD0031254,18-08-2024,CUST03095,Keerthi Bose,P012,Shampoo,Beauty,Dove,1,421.94,0.2,40.51,157.71,535.77,Amazon Pay,Delivered,Ahmedabad,Gujarat,India,SELLER0390
ORD0032375,18-08-2024,CUST01389,Kavya Nair,P011,Face Wash,Beauty,Himalaya,3,332.97,0.05,47.45,43.95,1040.36,Net Banking,Delivered,Visakhapatnam,Andhra Pradesh,India,SELLER0279
ORD0022481,18-08-2024,CUST00816,Keerthi Rao,P011,Face Wash,Beauty,Himalaya,3,285.21,0.1,92.41,40.75,903.23,Credit Card,Delivered,Coimbatore,Tamil Nadu,India,SELLER0026
ORD0022340,18-08-2024,CUST01532,Vijay Patel,P013,Office Chair,Furniture,Wakefit,1,7643.08,0.05,871.31,27.22,8159.46,UPI,Delivered,Guwahati,Assam,India,SELLER0193
ORD0022344,18-08-2024,CUST07260,Rohit Das,P019,Yoga Mat,Sports,Strauss,1,913.82,0.25,123.37,121.26,930,Credit Card,Cancelled,Madurai,Tamil Nadu,India,SELLER0003
ORD0005807,18-08-2024,CUST08026,Surya Joshi,P011,Face Wash,Beauty,Himalaya,2,332.18,0,119.58,109.74,893.68,UPI,Delivered,Tiruchirappalli,Tamil Nadu,India,SELLER0491
ORD0003820,18-08-2024,CUST07209,Keerthi Iyer,P019,Yoga Mat,Sports,Strauss,2,821.11,0.05,280.82,114.95,1955.88,UPI,Delivered,Jodhpur,Rajasthan,India,SELLER0223
ORD0014687,18-08-2024,CUST05334,Arun Iyer,P009,Cookware Set,Home & Kitchen,Prestige,3,2437.69,0.15,1118.9,105.42,7440.43,UPI,Delivered,Thiruvananthapuram,Kerala,India,SELLER0298
ORD0044621,18-08-2024,CUST04193,Kavya Menon,P010,Mixer Grinder,Home & Kitchen,Philips,1,3585.1,0,645.32,102.16,4332.58,UPI,Delivered,Nashik,Maharashtra,India,SELLER0201
ORD0042026,18-08-2024,CUST01025,Pooja Joshi,P002,Bluetooth Speaker,Electronics,JBL,4,2718.66,0.2,434.99,235.66,9370.36,Cash on Delivery,Returned,Nashik,Maharashtra,India,SELLER0093
ORD0019489,18-08-2024,CUST01384,Sanjay Das,P011,Face Wash,Beauty,Himalaya,2,293.37,0,70.41,28.68,685.83,UPI,Returned,Nashik,Maharashtra,India,SELLER0252
ORD0040581,18-08-2024,CUST03439,Sneha Das,P011,Face Wash,Beauty,Himalaya,2,279.69,0,100.69,108.85,768.92,Credit Card,Delivered,Surat,Gujarat,India,SELLER0032
ORD0009928,18-08-2024,CUST07098,Sanjay Kapoor,P007,Running Shoes,Sports,Adidas,5,3722.5,0,930.62,110.24,19653.36,Debit Card,Delivered,Surat,Gujarat,India,SELLER0008
ORD0027886,18-08-2024,CUST08670,Rahul Kapoor,P006,T-Shirt,Clothing,Puma,1,1062.58,0.05,121.13,94.37,1224.95,UPI,Delivered,Jaipur,Rajasthan,India,SELLER0401
ORD0017712,18-08-2024,CUST06712,Surya Kumar,P016,Power Bank,Electronics,Mi,3,1521.32,0.1,739.36,210.93,5057.85,Debit Card,Delivered,Salem,Tamil Nadu,India,SELLER0339
ORD0013237,18-08-2024,CUST09837,Divya Kumar,P012,Shampoo,Beauty,Dove,3,435.39,0.2,125.39,98.28,1268.61,UPI,Shipped,Tiruchirappalli,Tamil Nadu,India,SELLER0052
ORD0004397,18-08-2024,CUST01452,Meena Reddy,P006,T-Shirt,Clothing,Puma,1,1033.51,0,186.03,121.99,1341.53,Credit Card,Delivered,Mumbai,Maharashtra,India,SELLER0368
ORD0021841,18-08-2024,CUST08311,Keerthi Patel,P007,Running Shoes,Sports,Adidas,2,3383.75,0,812.1,126.12,7705.72,UPI,Cancelled,Dehradun,Uttarakhand,India,SELLER0144
ORD0005320,18-08-2024,CUST01583,Arun Joshi,P013,Office Chair,Furniture,Wakefit,2,7295.02,0.05,2494.9,195.26,16550.7,UPI,Delivered,Guwahati,Assam,India,SELLER0109
ORD0018288,18-08-2024,CUST08069,Surya Iyer,P004,Laptop,Electronics,HP,1,59817.7,0.25,5383.59,171.2,50418.06,Net Banking,Delivered,Madurai,Tamil Nadu,India,SELLER0355
ORD0010491,18-08-2024,CUST02704,Sneha Kumar,P011,Face Wash,Beauty,Himalaya,1,281.55,0,50.68,175.41,507.64,Amazon Pay,Delivered,Jodhpur,Rajasthan,India,SELLER0447
ORD0015733,18-08-2024,CUST04342,Priya Nair,P006,T-Shirt,Clothing,Puma,1,1082.36,0.1,175.34,220.01,1369.47,Net Banking,Delivered,Guwahati,Assam,India,SELLER0186
ORD0021676,18-08-2024,CUST05553,Aditya Singh,P019,Yoga Mat,Sports,Strauss,1,936.95,0.15,143.35,42.83,982.59,Net Banking,Shipped,Chandigarh,Chandigarh,India,SELLER0391
ORD0002140,18-08-2024,CUST03160,Nisha Das,P016,Power Bank,Electronics,Mi,2,1481.14,0.05,506.55,206.87,3527.59,Debit Card,Delivered,Madurai,Tamil Nadu,India,SELLER0049
ORD0035052,18-08-2024,CUST07820,Mohammed Nair,P004,Laptop,Electronics,HP,1,52126.65,0.1,8444.52,191.34,55549.84,Amazon Pay,Cancelled,Jaipur,Rajasthan,India,SELLER0444
ORD0031445,18-08-2024,CUST02967,Sneha Nair,P007,Running Shoes,Sports,Adidas,2,3302.41,0,792.58,53.51,7450.91,UPI,Delivered,Patna,Bihar,India,SELLER0415
ORD0004372,18-08-2024,CUST01563,Rahul Patel,P017,Jeans,Clothing,Levis,2,2452.43,0.25,441.44,27.45,4147.53,Debit Card,Delivered,Kolkata,West Bengal,India,SELLER0356
ORD0007720,18-08-2024,CUST06674,Sanjay Verma,P001,Wireless Earbuds,Electronics,boAt,1,1367.32,0.1,221.51,150.37,1602.47,Amazon Pay,Cancelled,Hyderabad,Telangana,India,SELLER0226
ORD0006184,18-08-2024,CUST03938,Rohit Kapoor,P012,Shampoo,Beauty,Dove,2,435.79,0.05,41.4,210.17,1079.57,UPI,Delivered,Pune,Maharashtra,India,SELLER0452
ORD0001188,18-08-2024,CUST04391,Sanjay Gupta,P013,Office Chair,Furniture,Wakefit,1,6981.17,0,837.74,60.44,7879.35,Debit Card,Pending,Madurai,Tamil Nadu,India,SELLER0472
ORD0003425,18-08-2024,CUST03425,Rahul Singh,P005,Smartwatch,Electronics,Noise,2,4155.78,0.05,947.52,149.92,8993.42,Credit Card,Delivered,Guwahati,Assam,India,SELLER0082
ORD0022054,18-08-2024,CUST07309,Keerthi Sharma,P002,Bluetooth Speaker,Electronics,JBL,2,2719.72,0.05,930.14,212.51,6310.12,UPI,Delivered,Patna,Bihar,India,SELLER0243
ORD0015373,18-08-2024,CUST01644,Keerthi Patel,P012,Shampoo,Beauty,Dove,2,364.63,0.1,78.76,235.18,970.27,Net Banking,Delivered,Nagpur,Maharashtra,India,SELLER0281
ORD0035191,18-08-2024,CUST05288,Rohit Gupta,P006,T-Shirt,Clothing,Puma,1,1069.16,0.05,182.83,57.46,1255.99,Debit Card,Delivered,Bhubaneswar,Odisha,India,SELLER0319
ORD0004715,18-08-2024,CUST05121,Divya Bose,P009,Cookware Set,Home & Kitchen,Prestige,3,2605.25,0.15,1195.81,75.08,7914.28,UPI,Delivered,Bhubaneswar,Odisha,India,SELLER0359
ORD0018208,18-08-2024,CUST06522,Karthik Patel,P004,Laptop,Electronics,HP,1,51629.36,0,6195.52,194.98,58019.86,Debit Card,Shipped,Salem,Tamil Nadu,India,SELLER0022
ORD0038858,18-08-2024,CUST07032,Sneha Gupta,P009,Cookware Set,Home & Kitchen,Prestige,2,2486.87,0.05,850.51,223.41,5798.97,Credit Card,Delivered,Chennai,Tamil Nadu,India,SELLER0207
ORD0015119,18-08-2024,CUST02980,Pooja Nair,P008,Backpack,Bags,Skybags,1,1980.2,0.1,320.79,109.62,2212.59,Cash on Delivery,Delivered,Patna,Bihar,India,SELLER0078
ORD0042931,18-08-2024,CUST01699,Kavya Das,P003,Smartphone,Electronics,Samsung,3,17564.58,0.15,8062.14,142.45,52994.27,UPI,Delivered,Lucknow,Uttar Pradesh,India,SELLER0008
ORD0020410,18-08-2024,CUST04522,Pooja Gupta,P004,Laptop,Electronics,HP,1,53335.82,0.1,8640.4,128.5,56771.14,Credit Card,Delivered,Coimbatore,Tamil Nadu,India,SELLER0155
ORD0008081,18-08-2024,CUST05878,Kavya Patel,P009,Cookware Set,Home & Kitchen,Prestige,1,2439.5,0.15,103.68,60.37,2237.62,UPI,Shipped,Kolkata,West Bengal,India,SELLER0358
ORD0005373,18-08-2024,CUST04216,Priya Rao,P006,T-Shirt,Clothing,Puma,5,905.91,0.15,192.51,221.09,4263.72,UPI,Cancelled,Ranchi,Jharkhand,India,SELLER0116
ORD0020125,19-08-2024,CUST02508,Aishwarya Verma,P012,Shampoo,Beauty,Dove,1,407.01,0,73.26,132.88,613.15,UPI,Delivered,Nagpur,Maharashtra,India,SELLER0269
ORD0001613,19-08-2024,CUST06280,Mohammed Nair,P003,Smartphone,Electronics,Samsung,4,17203.23,0.1,11147.69,141.45,73220.77,Amazon Pay,Delivered,Bhubaneswar,Odisha,India,SELLER0472
ORD0041015,19-08-2024,CUST03361,Nisha Sharma,P013,Office Chair,Furniture,Wakefit,5,6490.44,0.25,2920.7,232.5,27492.35,UPI,Returned,Ranchi,Jharkhand,India,SELLER0153
ORD0034491,19-08-2024,CUST01047,Karthik Iyer,P009,Cookware Set,Home & Kitchen,Prestige,2,2650.74,0.05,604.37,28.66,5669.44,Amazon Pay,Delivered,Patna,Bihar,India,SELLER0051
ORD0011101,19-08-2024,CUST08738,Arun Sharma,P012,Shampoo,Beauty,Dove,2,396.69,0.15,121.39,152.46,948.22,Debit Card,Delivered,Kolkata,West Bengal,India,SELLER0289
ORD0035012,19-08-2024,CUST01243,Priya Menon,P006,T-Shirt,Clothing,Puma,1,974.37,0,48.72,54.53,1077.62,Cash on Delivery,Delivered,Visakhapatnam,Andhra Pradesh,India,SELLER0275
ORD0026258,19-08-2024,CUST01527,Pooja Das,P020,Air Fryer,Home & Kitchen,Pigeon,3,5003.73,0.05,1711.28,186.24,16158.15,Net Banking,Delivered,Kolkata,West Bengal,India,SELLER0155
ORD0044870,19-08-2024,CUST03127,Rohit Verma,P011,Face Wash,Beauty,Himalaya,1,320,0.1,51.84,134.58,474.42,Debit Card,Delivered,Madurai,Tamil Nadu,India,SELLER0112
ORD0011034,19-08-2024,CUST02493,Vijay Joshi,P001,Wireless Earbuds,Electronics,boAt,1,1598.59,0.15,163.06,83.53,1605.39,UPI,Delivered,Vijayawada,Andhra Pradesh,India,SELLER0170
ORD0002289,19-08-2024,CUST01689,Arun Gupta,P003,Smartphone,Electronics,Samsung,5,21222.46,0.2,15280.17,151.4,100321.41,UPI,Delivered,Ranchi,Jharkhand,India,SELLER0095
ORD0002953,19-08-2024,CUST01400,Aishwarya Verma,P015,LED TV,Electronics,Sony,1,42881.87,0.25,5789.05,227.62,38178.07,UPI,Delivered,Kochi,Kerala,India,SELLER0122
ORD0014189,19-08-2024,CUST08356,Sanjay Rao,P010,Mixer Grinder,Home & Kitchen,Philips,2,3559.33,0.1,1153.22,166.09,7726.1,Cash on Delivery,Delivered,Kochi,Kerala,India,SELLER0113
ORD0014444,19-08-2024,CUST08525,Sneha Patel,P020,Air Fryer,Home & Kitchen,Pigeon,1,4501.29,0.05,513.15,168.39,4957.77,Credit Card,Shipped,Mangaluru,Karnataka,India,SELLER0485
ORD0017364,19-08-2024,CUST00338,Sanjay Singh,P001,Wireless Earbuds,Electronics,boAt,3,1431.39,0.1,463.77,44.19,4372.71,Amazon Pay,Delivered,Jodhpur,Rajasthan,India,SELLER0367
ORD0039303,19-08-2024,CUST09718,Vijay Kumar,P018,Formal Shirt,Clothing,Van Heusen,2,1629.06,0.1,527.82,131.06,3591.19,UPI,Cancelled,Lucknow,Uttar Pradesh,India,SELLER0315
ORD0041861,19-08-2024,CUST04749,Anjali Bose,P018,Formal Shirt,Clothing,Van Heusen,5,1688.06,0,1519.25,210.74,10170.29,UPI,Delivered,Madurai,Tamil Nadu,India,SELLER0290
ORD0039586,19-08-2024,CUST08267,Aditya Iyer,P003,Smartphone,Electronics,Samsung,2,18810.09,0.2,3611.54,169.37,33877.05,Credit Card,Delivered,Jodhpur,Rajasthan,India,SELLER0192
ORD0026440,19-08-2024,CUST07431,Vijay Kumar,P015,LED TV,Electronics,Sony,3,42157.58,0.15,5375.09,129.1,113006.02,Credit Card,Delivered,Kanpur,Uttar Pradesh,India,SELLER0072
ORD0048793,19-08-2024,CUST07486,Karthik Iyer,P005,Smartwatch,Electronics,Noise,3,3871.73,0.1,522.68,149.16,11125.51,Amazon Pay,Shipped,Chandigarh,Chandigarh,India,SELLER0316
ORD0009970,19-08-2024,CUST04510,Surya Nair,P016,Power Bank,Electronics,Mi,2,1627.3,0.1,351.5,171.47,3452.11,Credit Card,Returned,Ahmedabad,Gujarat,India,SELLER0446
ORD0008259,19-08-2024,CUST09200,Vijay Reddy,P012,Shampoo,Beauty,Dove,3,385.77,0.1,187.48,153.54,1382.6,Cash on Delivery,Delivered,Dehradun,Uttarakhand,India,SELLER0195
ORD0016385,19-08-2024,CUST09897,Keerthi Kapoor,P006,T-Shirt,Clothing,Puma,3,914.22,0.2,394.94,148.81,2737.88,UPI,Delivered,Bengaluru,Karnataka,India,SELLER0122
ORD0007593,19-08-2024,CUST01967,Divya Gupta,P017,Jeans,Clothing,Levis,4,2276.83,0.1,983.59,99.29,9279.47,UPI,Delivered,Mysuru,Karnataka,India,SELLER0390
ORD0039683,19-08-2024,CUST03833,Rohit Kumar,P015,LED TV,Electronics,Sony,2,40127.29,0.05,3812.09,155.22,80209.16,Cash on Delivery,Delivered,Chennai,Tamil Nadu,India,SELLER0279
ORD0005161,19-08-2024,CUST00322,Surya Gupta,P020,Air Fryer,Home & Kitchen,Pigeon,3,4433.68,0,1596.12,58.1,14955.26,Credit Card,Delivered,Mysuru,Karnataka,India,SELLER0251
ORD0000294,19-08-2024,CUST04922,Keerthi Joshi,P020,Air Fryer,Home & Kitchen,Pigeon,3,4815.65,0.05,2470.43,97.53,16292.56,Net Banking,Delivered,Mysuru,Karnataka,India,SELLER0185
ORD0048417,19-08-2024,CUST00685,Sanjay Sharma,P017,Jeans,Clothing,Levis,1,2441.71,0.05,278.35,231.01,2828.98,UPI,Delivered,Nashik,Maharashtra,India,SELLER0127
ORD0018004,19-08-2024,CUST00122,Nisha Kumar,P017,Jeans,Clothing,Levis,2,2199.71,0.1,712.71,161.91,4834.1,Cash on Delivery,Delivered,Nashik,Maharashtra,India,SELLER0321
ORD0023587,19-08-2024,CUST02720,Keerthi Kapoor,P003,Smartphone,Electronics,Samsung,1,19143.78,0.15,2929,218.1,19419.31,Debit Card,Cancelled,Kanpur,Uttar Pradesh,India,SELLER0323
ORD0029758,19-08-2024,CUST08389,Surya Bose,P011,Face Wash,Beauty,Himalaya,2,273.98,0.2,78.91,249.25,766.53,Cash on Delivery,Cancelled,Warangal,Telangana,India,SELLER0433
ORD0020527,19-08-2024,CUST07035,Pooja Das,P019,Yoga Mat,Sports,Strauss,1,891.26,0.1,144.38,178.16,1124.67,Cash on Delivery,Delivered,Pune,Maharashtra,India,SELLER0211
ORD0040613,19-08-2024,CUST04546,Sneha Rao,P007,Running Shoes,Sports,Adidas,1,3646.4,0.15,557.9,82.69,3740.03,Debit Card,Delivered,Chennai,Tamil Nadu,India,SELLER0352
ORD0002836,19-08-2024,CUST06800,Pooja Kapoor,P011,Face Wash,Beauty,Himalaya,4,299.93,0.2,172.76,37.84,1170.38,UPI,Delivered,Kanpur,Uttar Pradesh,India,SELLER0044
ORD0010168,19-08-2024,CUST02517,Arun Kapoor,P014,Study Table,Furniture,Nilkamal,1,4979.78,0.1,806.72,243.49,5532.01,Debit Card,Delivered,Vadodara,Gujarat,India,SELLER0286
ORD0012142,19-08-2024,CUST00638,Anjali Kumar,P004,Laptop,Electronics,HP,5,50414.79,0,45373.31,188.42,297635.68,Net Banking,Cancelled,Bhubaneswar,Odisha,India,SELLER0094
ORD0007660,19-08-2024,CUST09972,Sneha Sharma,P007,Running Shoes,Sports,Adidas,2,3504.27,0.2,1009.23,236.79,6852.85,Cash on Delivery,Shipped,Vadodara,Gujarat,India,SELLER0045
ORD0049350,19-08-2024,CUST07821,Harish Verma,P004,Laptop,Electronics,HP,5,50955.29,0,45859.76,168.54,300804.75,UPI,Delivered,Visakhapatnam,Andhra Pradesh,India,SELLER0250
ORD0015402,19-08-2024,CUST02399,Surya Menon,P009,Cookware Set,Home & Kitchen,Prestige,2,2543.35,0,254.34,147.97,5489.01,Net Banking,Delivered,Madurai,Tamil Nadu,India,SELLER0415
ORD0027199,20-08-2024,CUST03253,Aditya Reddy,P014,Study Table,Furniture,Nilkamal,3,5265.69,0.15,2416.95,91.25,15935.71,UPI,Cancelled,Warangal,Telangana,India,SELLER0128
ORD0031251,20-08-2024,CUST01177,Meena Gupta,P018,Formal Shirt,Clothing,Van Heusen,2,1897.43,0,683.07,163.61,4641.54,Credit Card,Shipped,Kanpur,Uttar Pradesh,India,SELLER0002
ORD0040437,20-08-2024,CUST04690,Sanjay Gupta,P002,Bluetooth Speaker,Electronics,JBL,1,2719.03,0.1,293.66,104.6,2845.39,Net Banking,Delivered,Kolkata,West Bengal,India,SELLER0327
ORD0003932,20-08-2024,CUST09966,Karthik Menon,P005,Smartwatch,Electronics,Noise,1,4297.94,0.05,489.97,47.47,4620.48,Credit Card,Delivered,Bhopal,Madhya Pradesh,India,SELLER0426
ORD0000983,20-08-2024,CUST08379,Rahul Kumar,P016,Power Bank,Electronics,Mi,2,1675.79,0.25,301.64,184.14,2999.46,Credit Card,Delivered,Jaipur,Rajasthan,India,SELLER0011
ORD0040781,20-08-2024,CUST06063,Priya Das,P006,T-Shirt,Clothing,Puma,1,1010.67,0.05,48.01,219.2,1227.35,Cash on Delivery,Delivered,Coimbatore,Tamil Nadu,India,SELLER0183
ORD0034799,20-08-2024,CUST03879,Harish Verma,P010,Mixer Grinder,Home & Kitchen,Philips,2,3422.32,0.05,1170.43,49.69,7722.53,Amazon Pay,Returned,Mangaluru,Karnataka,India,SELLER0140
ORD0011469,20-08-2024,CUST06393,Harish Kumar,P012,Shampoo,Beauty,Dove,2,398.35,0.05,136.24,229.96,1123.06,Net Banking,Delivered,Ranchi,Jharkhand,India,SELLER0392
ORD0016146,20-08-2024,CUST06915,Sneha Patel,P002,Bluetooth Speaker,Electronics,JBL,5,3008.48,0.05,2572.25,213.94,17076.47,Credit Card,Delivered,Vadodara,Gujarat,India,SELLER0242
ORD0035788,20-08-2024,CUST08141,Mohammed Singh,P001,Wireless Earbuds,Electronics,boAt,5,1460.21,0,876.13,59.62,8236.8,Amazon Pay,Delivered,Lucknow,Uttar Pradesh,India,SELLER0482
ORD0043567,20-08-2024,CUST00752,Harish Singh,P013,Office Chair,Furniture,Wakefit,2,7113.92,0.1,2304.91,84.09,15194.06,Credit Card,Delivered,Dehradun,Uttarakhand,India,SELLER0376
ORD0027291,20-08-2024,CUST05075,Harish Sharma,P016,Power Bank,Electronics,Mi,1,1403.97,0.05,160.05,68.49,1562.31,Amazon Pay,Returned,Patna,Bihar,India,SELLER0225
ORD0000562,20-08-2024,CUST01439,Pooja Gupta,P008,Backpack,Bags,Skybags,2,1743.42,0.15,355.66,222.43,3541.9,UPI,Delivered,Noida,Uttar Pradesh,India,SELLER0328
ORD0024909,20-08-2024,CUST06196,Rahul Singh,P011,Face Wash,Beauty,Himalaya,1,300.52,0,54.09,64.57,419.18,Cash on Delivery,Delivered,Bhopal,Madhya Pradesh,India,SELLER0034
ORD0049291,20-08-2024,CUST03073,Sneha Gupta,P001,Wireless Earbuds,Electronics,boAt,1,1544.32,0,77.22,212.17,1833.71,UPI,Cancelled,Warangal,Telangana,India,SELLER0036
ORD0024885,20-08-2024,CUST04653,Priya Rao,P014,Study Table,Furniture,Nilkamal,3,4927.84,0.1,1596.62,110.48,15012.27,Debit Card,Delivered,Guwahati,Assam,India,SELLER0125
ORD0040144,20-08-2024,CUST09512,Sneha Kumar,P018,Formal Shirt,Clothing,Van Heusen,2,1828.08,0.05,416.8,163.56,4053.71,Cash on Delivery,Shipped,Chandigarh,Chandigarh,India,SELLER0197
ORD0033560,20-08-2024,CUST09324,Vijay Joshi,P010,Mixer Grinder,Home & Kitchen,Philips,5,3531.85,0.2,1695.29,80.96,15903.65,Credit Card,Delivered,Noida,Uttar Pradesh,India,SELLER0105
ORD0001482,20-08-2024,CUST07004,Divya Joshi,P004,Laptop,Electronics,HP,1,56794.76,0.1,6133.83,239.11,57488.22,UPI,Shipped,Ahmedabad,Gujarat,India,SELLER0112
ORD0009407,20-08-2024,CUST04265,Kavya Nair,P019,Yoga Mat,Sports,Strauss,1,812.21,0.1,36.55,134.3,901.84,Net Banking,Delivered,Pune,Maharashtra,India,SELLER0014
ORD0024594,20-08-2024,CUST03831,Karthik Singh,P013,Office Chair,Furniture,Wakefit,2,6550.12,0.1,1414.83,23.86,13228.91,Credit Card,Delivered,Kolkata,West Bengal,India,SELLER0183
ORD0022822,20-08-2024,CUST05505,Nisha Verma,P006,T-Shirt,Clothing,Puma,1,979.92,0.2,141.11,159.74,1084.79,Net Banking,Shipped,Bhubaneswar,Odisha,India,SELLER0084
ORD0001540,20-08-2024,CUST00295,Sneha Joshi,P016,Power Bank,Electronics,Mi,3,1534.58,0,828.67,56.95,5489.36,Debit Card,Delivered,Pune,Maharashtra,India,SELLER0254
ORD0026600,20-08-2024,CUST08477,Pooja Kumar,P014,Study Table,Furniture,Nilkamal,3,4667.05,0.1,630.05,56.11,13287.2,Net Banking,Delivered,Vadodara,Gujarat,India,SELLER0252
ORD0049021,20-08-2024,CUST07111,Priya Nair,P009,Cookware Set,Home & Kitchen,Prestige,1,2430.5,0.05,415.62,108.17,2832.76,UPI,Shipped,Dehradun,Uttarakhand,India,SELLER0116
ORD0030676,20-08-2024,CUST05699,Anjali Verma,P020,Air Fryer,Home & Kitchen,Pigeon,2,4441.68,0.05,421.96,154.2,9015.35,Credit Card,Delivered,Surat,Gujarat,India,SELLER0020
ORD0020722,20-08-2024,CUST09657,Rohit Menon,P006,T-Shirt,Clothing,Puma,1,912.69,0.25,82.14,188.99,955.65,Net Banking,Delivered,Bengaluru,Karnataka,India,SELLER0214
ORD0017414,20-08-2024,CUST03251,Aditya Reddy,P020,Air Fryer,Home & Kitchen,Pigeon,4,4076.32,0.1,2641.46,214.56,17530.77,Amazon Pay,Delivered,Kanpur,Uttar Pradesh,India,SELLER0321
ORD0032349,20-08-2024,CUST07575,Priya Reddy,P015,LED TV,Electronics,Sony,1,39030.45,0,4683.65,247.06,43961.16,UPI,Returned,Coimbatore,Tamil Nadu,India,SELLER0399
ORD0029857,20-08-2024,CUST04696,Priya Kapoor,P015,LED TV,Electronics,Sony,3,44351.35,0.05,15168.16,105.12,141674.63,Credit Card,Delivered,Ahmedabad,Gujarat,India,SELLER0090
ORD0035113,20-08-2024,CUST07581,Mohammed Gupta,P018,Formal Shirt,Clothing,Van Heusen,1,1932.36,0.05,220.29,67.55,2123.58,UPI,Delivered,Bhopal,Madhya Pradesh,India,SELLER0255
ORD0035701,20-08-2024,CUST08478,Sneha Bose,P009,Cookware Set,Home & Kitchen,Prestige,3,2535.65,0,1369.25,32.57,9008.77,Debit Card,Delivered,Nashik,Maharashtra,India,SELLER0307
ORD0002156,20-08-2024,CUST00124,Divya Menon,P016,Power Bank,Electronics,Mi,1,1629.19,0.2,234.6,175.33,1713.28,UPI,Delivered,Mumbai,Maharashtra,India,SELLER0030
